V0001,V0002,V0011,V1001,V1002,V1003,V1004,V1006,V0502,V0504,V0601,V6033,V6036,V6037,V0606,V0614,V0615,V0616,V0617,V0618,V0619
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
35,00105,3500105003001
